movie_id;actor_id
1102;1776
1102;1778
1103;224
1103;1776
1103;275
1104;921
1104;1776
1104;275
1105;1779
1105;1776
1105;252
1106;677
1106;1776
1106;678
1107;406
1107;1776
1107;1780
1108;1781
1108;1776
1108;894
1109;1114
1109;1776
1109;894
1110;1782
1110;1776
1110;135
1111;226
1111;1776
1111;1783
1112;1784
1112;1776
1113;147
1113;1785
1113;1366
1114;105
1114;1785
1114;508
1115;1786
1115;1785
1116;651
1116;1785
1116;606
1117;1787
1117;1788
1117;1789
1118;1790
1118;1791
1118;573
1119;19
1119;1792
1119;1616
1120;800
1120;1793
1120;1794
1121;1795
1121;1796
1121;1797
1122;338
1122;1798
1122;26
1123;1799
1123;1800
1123;907
1124;647
1124;1800
1125;1801
1125;1802
1125;1803
1126;1804
1126;1802
1126;195
1127;1805
1127;1802
1127;1806
1128;397
1128;1802
1128;82
1129;453
1129;1802
1129;1807
1130;1353
1130;1802
1130;1808
1131;349
1131;1802
1131;591
1132;77
1132;1802
1132;1366
1133;349
1133;1802
1133;275
1134;1809
1134;1802
1134;1810
1135;1811
1135;1802
1135;1332
1136;1812
1136;1802
1136;1813
1137;552
1137;1802
1137;1814
1138;722
1138;1802
1139;349
1139;1802
1140;1815
1140;1802
1141;1816
1141;1802
1142;664
1142;1802
1143;1817
1143;1802
1144;1818
1144;1819
1144;1820
1145;1821
1145;1822
1145;1775
1146;1823
1146;1824
1147;1825
1147;1826
1147;1827
1148;1828
1148;1826
1148;1829
1149;1830
1149;1831
1149;1832
1150;1833
1150;1834
1150;1835
1151;1836
1151;1837
1151;1626
1152;664
1152;1838
1152;43
1153;1839
1153;1838
1153;43
1154;1840
1154;1841
1154;1842
1155;1843
1155;1844
1155;1845
1156;626
1156;1846
1156;887
1157;216
1157;1846
1157;1603
1158;1847
1158;1846
1158;1603
1159;1731
1159;1846
1159;1783
1160;78
1160;1848
1160;26
1161;338
1161;1848
1161;26
1162;76
1162;1848
1162;26
1163;65
1163;1848
1163;1366
1164;1638
1164;1849
1164;1850
1165;880
1165;1851
1166;65
1166;1851
1167;1799
1167;1852
1167;1094
1168;335
1168;1853
1168;1196
1169;1854
1169;1855
1169;1856
1170;41
1170;1855
1170;480
1171;41
1171;1855
1171;506
1172;59
1172;1857
1172;46
1173;262
1173;1857
1173;1858
1174;224
1174;1857
1174;82
1175;893
1175;1857
1175;1505
1176;202
1176;1857
1176;104
1177;111
1177;1857
1177;1859
1178;111
1178;1857
1178;1860
1179;380
1179;1857
1180;41
1180;1861
1180;1862
1181;7
1181;1861
1182;1863
1182;1864
1182;1865
1183;1866
1183;1867
1183;1868
1184;1869
1184;1867
1184;686
1185;78
1185;1870
1185;26
1186;80
1186;1870
1186;26
1187;76
1187;1870
1187;26
1188;76
1188;1870
1188;26
1189;448
1189;1870
1189;1871
1190;397
1190;1872
1190;1873
1191;349
1191;1874
1191;1875
1192;1731
1192;1876
1192;526
1193;1877
1193;1878
1193;1879
1194;1708
1194;1880
1194;761
1195;76
1195;1881
1195;26
1196;1882
1196;1883
1196;29
1197;360
1197;1884
1198;1885
1198;1884
1198;1886
1199;71
1199;1887
1199;256
1200;1888
1200;1889
1200;1890
1201;1891
1201;1892
1201;727
1202;1893
1202;1894
1202;890
1203;397
1203;1894
1203;13
1204;1895
1204;1896
1204;854
1205;1731
1205;1897
1205;1898
1206;1899
1206;1900
1206;1901
1207;1405
1207;1902
1207;877
1208;1903
1208;1902
1208;1904
1209;1905
1209;1902
1209;1906
1210;739
1210;1902
1210;438
1211;22
1211;1902
1211;1907
1212;666
1212;1908
1212;1909
1213;1910
1213;1908
1213;1911
1214;1912
1214;1908
1214;1132
1215;92
1215;1913
1215;1559
1216;200
1216;1913
1216;1914
1217;1915
1217;1913
1217;286
1218;340
1218;1913
1218;1916
1219;92
1219;1913
1219;450
1220;1917
1220;1913
1220;1479
1221;527
1221;1913
1221;1196
1222;1918
1222;1913
1222;740
1223;1919
1223;1913
1224;1920
1224;1913
1225;728
1225;1921
1225;360
1226;1922
1226;1923
1227;1924
1227;1925
1227;1749
1228;1752
1228;1926
1228;1927
1229;1928
1229;1929
1229;43
1230;1930
1230;1931
1230;1850
1231;1073
1231;1932
1231;1933
1232;1934
1232;1935
1232;1936
1233;1731
1233;1937
1233;761
1234;1893
1234;1937
1234;1611
1235;1938
1235;1937
1235;135
1236;245
1236;1939
1236;46
1237;105
1237;1939
1237;744
1238;1940
1238;1941
1238;1942
1239;1638
1239;1943
1239;1725
1240;1944
1240;1945
1241;1374
1241;1946
1241;686
1242;41
1242;1946
1242;1196
1243;1947
1243;1948
1243;1949
1244;517
1244;1950
1244;29
1245;9
1245;1950
1245;1175
1246;58
1246;1950
1246;344
1247;677
1247;1950
1247;1554
1248;1951
1248;1952
1248;1775
1249;1725
1249;1952
1249;293
1250;196
1250;1952
1250;1953
1251;82
1251;1952
1251;1954
1252;335
1252;1952
1252;678
1253;1955
1253;1956
1253;1957
1254;360
1254;1958
1254;1959
1255;1188
1255;1960
1255;1961
1256;89
1256;1962
1256;91
1257;41
1257;1962
1257;43
1258;7
1258;1962
1258;1963
1259;1964
1259;1962
1259;482
1260;1965
1260;1962
1260;97
1261;1966
1261;1967
1261;1968
1262;664
1262;1969
1262;1544
1263;7
1263;1969
1263;229
1264;517
1264;1969
1264;71
1265;71
1265;1969
1266;1970
1266;1969
1266;71
1267;71
1267;1969
1267;508
1268;397
1268;1969
1269;71
1269;1969
1270;57
1270;1971
1270;228
1271;294
1271;1972
1271;40
1272;397
1272;1972
1272;970
1273;1973
1273;1974
1273;40
1274;527
1274;1974
1274;157
1275;11
1275;1975
1275;1976
1276;65
1276;1977
1276;1978
1277;92
1277;1979
1277;644
1278;1980
1278;1981
1279;338
1279;1982
1279;26
1280;1983
1280;1982
1280;656
1281;1815
1281;587
1282;335
1282;587
1283;335
1283;587
1284;1073
1284;587
1285;1984
1285;1985
1286;1296
1286;2
1287;1038
1287;1986
1288;41
1288;1987
1289;7
1289;1631
1290;1988
1290;1989
1291;1990
1291;1991
1292;76
1292;1992
1293;1324
1293;1993
1294;397
1294;1336
1295;1994
1295;29
1296;1995
1296;29
1297;1996
1297;21
1298;22
1298;833
1299;11
1299;1997
1300;473
1300;1998
1301;1999
1301;397
1302;441
1302;2000
1303;345
1303;2001
1304;2002
1305;360
1305;1616
1306;2003
1306;2004
1307;2005
1307;991
1308;58
1308;2006
1309;397
1309;46
1310;2007
1310;46
1311;2008
1311;1775
1312;2009
1312;1775
1313;2010
1313;6
1314;59
1314;2011
1315;2012
1315;2013
1316;2014
1316;2013
1317;7
1317;869
1318;947
1318;869
1319;2015
1319;2016
1320;2017
1320;2018
1321;1105
1321;1293
1322;2019
1322;286
1323;1337
1324;360
1325;2020
1325;2021
1326;200
1326;440
1327;2022
1327;1464
1328;666
1328;43
1329;1209
1329;43
1330;647
1330;43
1331;2023
1331;2024
1332;2023
1332;2024
1333;2023
1333;2024
1334;2023
1334;2024
1335;2025
1335;2024
1336;2025
1336;2024
1337;2025
1337;2024
1338;2026
1338;328
1339;1031
1339;2027
1340;245
1340;411
1341;2028
1341;411
1342;522
1342;159
1343;325
1343;2029
1344;98
1344;2030
1345;473
1345;2031
1346;2032
1346;2033
1347;668
1347;2034
1348;2035
1348;2036
1349;335
1349;840
1350;41
1350;583
1351;224
1351;2037
1352;224
1352;2037
1353;77
1353;2038
1354;1804
1354;40
1355;2039
1355;40
1356;1414
1356;40
1357;793
1357;40
1358;2040
1358;40
1359;2041
1359;40
1360;2042
1360;2043
1361;2044
1361;2045
1362;370
1362;2046
1363;7
1363;82
1364;917
1364;82
1365;360
1365;1807
1366;534
1366;2047
1367;1649
1367;2048
1368;2049
1368;2050
1369;2051
1369;1148
1370;2052
1370;535
1371;2053
1371;2054
1372;370
1372;1124
1373;98
1373;1124
1374;87
1374;2055
1375;41
1375;688
1376;397
1376;957
1377;41
1377;2056
1378;2057
1378;2058
1379;2059
1379;2060
1380;120
1380;199
1381;105
1381;1323
1382;2061
1382;686
1383;1511
1383;686
1384;2062
1384;573
1385;9
1385;573
1386;2063
1386;573
1387;2064
1387;573
1388;2064
1388;573
1389;2064
1389;573
1390;2064
1390;573
1391;2064
1391;573
1392;2064
1392;573
1393;2064
1393;573
1394;2065
1394;573
1395;2066
1395;573
1396;2067
1396;409
1397;409
1398;2068
1398;124
1399;1815
1399;124
1400;2069
1400;124
1401;65
1401;124
1402;2070
1402;124
1403;2070
1403;124
1404;647
1404;124
1405;2071
1405;423
1406;2072
1406;2073
1407;1010
1407;2074
1408;360
1408;1959
1409;647
1409;1104
1410;2075
1410;2076
1411;2077
1411;8
1412;1010
1412;854
1413;416
1413;2078
1414;762
1414;1873
1415;2079
1415;1873
1416;11
1416;2080
1417;1919
1417;2081
1418;2082
1418;2081
1419;41
1419;1457
1420;58
1420;172
1421;2083
1421;172
1422;2084
1422;2085
1423;335
1423;2085
1424;98
1424;2086
1425;345
1425;201
1426;65
1426;1760
1427;2087
1427;2088
1428;41
1428;2089
1429;89
1429;1260
1430;11
1430;1196
1431;41
1431;1196
1432;7
1432;379
1433;2090
1433;2091
1434;335
1434;2092
1435;41
1435;2092
1436;647
1436;1366
1437;1010
1437;2093
1438;325
1439;325
1440;65
1440;2094
1441;35
1441;2095
1442;71
1443;1095
1443;275
1444;2096
1444;2097
1445;2098
1445;2097
1446;1243
1446;2099
1447;2100
1447;2101
1448;2102
1448;2103
1449;57
1449;638
1450;473
1450;2104
1451;640
1451;252
1452;677
1452;252
1453;1888
1453;2105
1454;1854
1454;2106
1455;1664
1455;2107
1456;283
1456;2108
1457;335
1457;2109
1458;1353
1458;678
1459;677
1459;678
1460;397
1460;2110
1461;360
1461;1150
1462;1988
1462;2111
1463;473
1463;2112
1464;2113
1464;2114
1465;2115
1465;2116
1466;41
1466;482
1467;2117
1468;2118
1468;684
1469;2119
1469;634
1470;136
1470;929
1471;828
1471;2120
1472;2121
1472;2122
1473;2123
1473;1705
1474;893
1474;740
1475;380
1475;104
1476;41
1476;960
1477;734
1477;2124
1478;1092
1478;218
1479;818
1479;346
1480;1324
1480;346
1481;2125
1481;519
1482;2126
1482;2127
1483;262
1483;133
1484;2128
1484;2129
1485;41
1485;1454
1486;41
1486;1454
1487;2130
1487;2131
1488;360
1488;510
1489;360
1489;510
1490;335
1490;2132
1491;227
1491;2133
1492;50
1492;51
1493;2134
1493;51
1494;1725
1494;2135
1495;2136
1495;2137
1496;1934
1496;836
1497;2138
1497;2139
1498;1073
1498;2140
1499;360
1499;752
1500;89
1500;2141
1501;647
1501;2142
1502;2143
1503;2144
1503;259
1504;992
1504;898
1505;992
1505;898
1506;2145
1506;898
1507;2146
1507;898
1508;2146
1508;898
1509;2146
1509;898
1510;2146
1510;898
1511;2146
1511;898
1512;1604
1512;898
1513;1604
1513;898
1514;1176
1514;898
1515;2147
1515;2148
1516;7
1516;2149
1517;65
1517;2150
1518;22
1518;2151
1519;41
1520;22
1520;2152
1521;2153
1521;2152
1522;1010
1522;1254
1523;522
1524;1817
1524;157
1525;2154
1525;184
1526;1496
1526;2155
1527;22
1527;1907
1528;71
1528;97
1529;2156
1530;397
1531;236
1532;370
1533;370
1534;370
1535;370
1536;569
1537;98
1538;98
1539;7
1540;7
1541;46
1542;368
1543;880
1544;262
1545;1499
1546;111
1547;360
1548;360
1549;360
1550;360
1551;360
1552;360
1553;2157
1554;664
1555;2158
1556;65
1557;50
1558;2159
1559;441
1560;1731
1561;954
1562;2160
1563;2077
1564;40
1565;35
1566;35
1567;576
1568;2008
1569;2161
1570;1740
1571;335
1572;335
1573;335
1574;335
1575;335
1576;2162
1577;2163
1578;172
1579;2164
1580;2165
1581;893
1582;893
1583;893
1584;2166
1585;11
1586;11
1587;2167
1588;325
1589;325
1590;47
1591;2168
1592;71
1593;71
1594;71
1595;71
1596;71
1597;224
1598;2169
1599;947
1600;947
1601;2170
1602;2171
1603;1092
1604;1181
1605;473
1606;473
1607;473
1608;473
1609;473
1610;473
1611;473
1612;473
1613;2059
1614;2172
1615;2173
1616;2174
1617;2175
1618;120
1619;120
1620;77
1621;77
1622;647
1623;647
1624;647
1625;2176
1626;41
1627;41
1628;41
1629;41
1630;41
1631;41
1632;41
1633;41
1634;41
1635;41
1636;41
1637;41
1638;41
1639;41
1640;41
1641;41
1642;41
1643;41
1644;41
1645;41
1646;41
1647;41
1648;41
1649;41
1650;41
1651;41
1652;41
1653;41
1654;41
1655;522
1656;522
1657;1010
1658;1010
